,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
318,False,/grYffPTLGqn8wToJ3bXqJ2MWbMY.jpg,"[14, 35, 18]",741694,sr,Небеса,"Three stories about the impact of three God's miracles in the medieval sense that happen to the film's heroes living in a post-communist society that, after half a century of atheism, re-learns about Christianity.",3.489,/krS87XkIO9SYLgmMHtJrGnlmv45.jpg,2021-12-20,Heavens Above,False,0.0,0
319,False,,[18],655168,ar,Mica,"Mica, 10, lives with his mother and sick father in a slum in the suburbs of Meknes, which is destined for destruction. A friend of his parents’, a handyman in a tennis club in Casablanca, takes him as his apprentice. Mica finds himself propelled into a whole new world where a new life awaits him. Mr. Slimani, a rich and cultured man and owner of the club, dreams of making his son Omar a tennis champion. To this end, he hires Sophia, a former French champion, as a private trainer. But Omar has very little talent and no passion for the sport. On the other hand, Sophia will eventually notice Mica and take him under her wing….",2.72,/enDEU3xyGroWL1lC56iuavvHjfA.jpg,2021-12-22,Mica,False,0.0,0
320,False,/qXRTKQY5QOgSTnKhnH7OIUbFrw3.jpg,"[18, 35]",750466,de,Wunderschön,"After two pregnancies, Sonja struggles with her body feeling and the relationship with her husband Milan. Frauke, shortly before her 60th birthday, shares this fate and feels almost invisible to her husband. Daughter Julie is working on her modeling career, but a flaw is discovered on her body again and again ...",1.999,/mb0BDrNsk5jQ8U0r3o9h6BNjlgH.jpg,2020-10-08,Wunderschön,False,9.0,1
321,False,,[],670918,en,Eros,A hard-partying high school teen and his introvert brother found out that their new roommate used to be the God of Love.,2.865,,2021-12-31,Eros,False,0.0,0
322,False,,[],511375,en,Anathema,"Kylie Morgan is a private eye on the hunt for a heartless killer. With nothing but sheer will she soon finds help in a detective, Anthony Woods.",3.364,/keoEjEPsxc84dR4aLG7BEFo9R6s.jpg,2021-12-31,Anathema,False,0.0,0
323,False,,[],675005,en,Ethiopia,Mexican feature film,2.614,/kkfJjCH6JZSpG9zoPYQVDyv7z2g.jpg,2021-12-31,Ethiopia,False,0.0,0
324,False,,[],526035,en,Lighter,"The journey of a lighter and the stories of the hands it passes through, from 1939 until present day.",2.614,/rFOkRtTnfhQHC7YmhqjaAIa8pmb.jpg,2021-12-31,Lighter,False,0.0,0
325,False,,"[9648, 27]",503231,en,The Well aka Brunnen,An injured woman trapped in a deep well must outsmart a manipulative stranger with keys to her dark past to save her daughter from a terrifying ordeal.,2.612,/ftpV6LJaUTiweWKROgOHtp7tfHU.jpg,2021-12-31,The Well aka Brunnen,False,0.0,0
326,False,,[99],810351,es,Pornomelancholia,"Lalo (32) lives in Oaxaca, in a mountain town in southern Mexico, where he works in a factory. His parents don't know that he is a sex influencer. Nor do they know that he is HIV positive. Lalo spends all his time developing different characters. He auditions for a porn movie. ""Why do you want to do porn?"" they ask. ""Because I like to be seen."" Pornomelancholia reflects on the limits of intimacy in a time when everyday life and subjectivity have become a show for the gaze of others.",4.626,/whVP2HnkroVoTs1AUhph3n8UtNC.jpg,2021-12-31,Pornomelancholia,False,0.0,0
327,False,,[],772571,en,Por favor no me abandones,"In the last years Helena has been living a happy life with Jesus, her boyfriend. But she has a dark and problematic past dealing with drugs and emotional issues. When she discovers something that makes her think their relationship will end, an avalanche of insecurities, anxiety and mental instability provoke a violent outburst that changes everything. Regular life at home and at work doesn't seem to be easy when a crime has occurred.",2.61,/7VetNI6Duo3NU0IArOtHeFijSHz.jpg,2021-12-31,Por favor no me abandones,False,0.0,0
328,False,,[],670947,en,Debajo de la Cama,"When David starts his vacation period, his sister, Ashley is worried about him, because even if he is a teenager, David still got his imaginary friends with him. She will try to help him at any coast to make the people stop joking about him, but David doesn't seem want to get his friends away.",2.61,/fgnfWLtpKdAZuwk4dBe76S2uD5D.jpg,2021-12-31,Debajo de la Cama,False,0.0,0
329,False,,[],671735,en,Fist of Justice,"Samson Lerma had a choice to make when he was a young man in trouble with the law, enter the military or enter a life in prison. He now returns home to bury the body of his younger brother and get the answers his family deserves.",2.61,/dK3ztqPTapjpujdgojo7w7mPMTP.jpg,2021-12-31,Fist of Justice,False,0.0,0
330,False,/2tZb1Aq8TK55GAWuGnosGy9Rmt5.jpg,"[35, 10749]",821661,ko,해피 뉴 이어,,4.605,/jFxEA8lfOLYVdtFFM5lrYHG6SmK.jpg,2021-12-29,Happy New Year,False,0.0,0
331,False,,[],675076,en,Quiero Amanecer,Mexican feature film,2.858,,2021-12-31,Quiero Amanecer,False,0.0,0
332,False,,[],671006,en,The Great Story: Blue #3 DNA Print,"Heaven & Earth are one and Our Blue planet is showing us the potential of its energy transforming every being's DNA. Water is the basic ingredient for that. Energy ports open, Teleporting and Telepathy is within every being - in this World of Light. We are ready & the universe show us its soul.",3.108,/myoXsYUMez4XvmeSWHLOqCqSTXP.jpg,2021-12-31,The Great Story: Blue #3 DNA Print,False,0.0,0
333,False,,[],670989,en,1985,"Love and hope will never be destroyed. A story about forgiveness, love and hope, where Diana, Claudia, Marco and Margarita are intertwined in an emotional metamorphosis before and after the earthquake that devastated Mexico City in 1985.",2.858,,2021-12-31,1985,False,0.0,0
334,False,,[],675103,en,The Shadow,Mexican feature film,2.608,,2021-12-31,The Shadow,False,0.0,0
335,False,,[],674991,en,El Ejército del Desierto,Mexican feature film,2.858,,2021-12-31,El Ejército del Desierto,False,0.0,0
336,False,,[],674960,en,Asesinos y extraños de lugares sucios,Mexican feature film,2.608,,2021-12-31,Asesinos y extraños de lugares sucios,False,0.0,0
337,False,,[],889415,pt,Amélia em Transe,,4.577,/6iPQuCun9hoSAKRFkbH6M5mhJsq.jpg,2021-12-17,Amélia em Transe,False,0.0,0
338,False,,[],675134,en,Riding to the Light,Mexican feature film,2.602,/72tU6WAYMzeMT6XmxWmG41s1Mp5.jpg,2021-12-31,Riding to the Light,False,0.0,0
339,False,,[],675096,en,The Corpse and the Couch,Mexican feature film,2.602,,2021-12-31,The Corpse and the Couch,False,0.0,0
340,False,,[],675089,en,"Te quiero, Matías",Mexican feature film,2.852,,2021-12-31,"Te quiero, Matías",False,0.0,0
341,False,,[],675086,en,Sin esperar que algo pase,Mexican feature film,2.602,,2021-12-31,Sin esperar que algo pase,False,0.0,0
342,False,,[],674958,en,Angel de Plata,Mexican feature film,2.602,,2021-12-31,Angel de Plata,False,0.0,0
343,False,,[],674950,en,4 Solteras y un Funeral,Mexican feature film,2.602,,2021-12-31,4 Solteras y un Funeral,False,0.0,0
344,False,,[],674973,en,Código Rojo,Mexican feature film,3.602,,2021-12-31,Código Rojo,False,0.0,0
345,False,,[],772526,es,Maternal,,2.101,,2021-12-31,Maternal,False,0.0,0
346,False,,[],674957,en,Amor de mi Vida,Mexican feature film,2.851,,2021-12-31,Amor de mi Vida,False,0.0,0
347,False,/7umJBGtbpkSQfOqqLWkug58hbC.jpg,[],900076,pa,Shava Ni Girdhari Lal,"The film is a period comedy and the plot is set in the 1940s. The principal photography of the film began on 3 April 2021, and it is scheduled to be theatrically released on 17 December 2021.",3.626,/gUc9caZjPlMS068oOoJDGbIWif6.jpg,2021-12-17,Shava Ni Girdhari Lal,False,0.0,0
348,False,,[],674954,en,A Ticking Clock,Mexican feature film,2.849,/4gxIof68M60lfZZmEPIusTsI4K4.jpg,2021-12-31,A Ticking Clock,False,0.0,0
349,False,,[],772530,es,Peregrinación a San Antonio,,2.094,,2021-12-31,Peregrinación a San Antonio,False,0.0,0
350,False,/1lABZ9jKQ7u0GmmJaqK9EOCQrOb.jpg,[99],821546,en,The Loneliest Whale: The Search for 52,"THE LONELIEST WHALE is a cinematic quest to find the “52 Hertz Whale,” which scientists believe has spent its entire life in solitude calling out at a frequency that is different from any other whale. As the film embarks on this engrossing journey, audiences will explore what this whale’s lonely plight can teach us — not just about our changing relationship to the oceans, but to each other. Executive Produced with Leonardo DiCaprio and Adrian Grenier.",4.459,/ocrHHmxHTu4gz8iWaGYzkUAXUyJ.jpg,2021-07-09,The Loneliest Whale: The Search for 52,False,8.4,5
351,False,,[],675020,en,La Confesión del Caníbal,Mexican feature film,3.593,/vF01xeNTYJAEl4fatB9RlWkItGb.jpg,2021-12-31,La Confesión del Caníbal,False,0.0,0
352,False,/u4FsTT5epOHqs3YFkFnAJGoSexD.jpg,[35],716920,fr,La Fine Fleur,"Eve used to be one of the most famous rose creators in the world. Today, her company is on the verge of bankruptcy. On top of that, her secretary Vera has hired three outcasts with absolutely no gardening skills. Though they have nothing in common, they come up with the most crazy plan that could change their lives forever...",3.177,/q1t2rzWx3CzlXcsXMZRo6VK3Q2E.jpg,2020-09-24,The Rose Maker,False,6.9,18
353,False,,[],654106,es,Teléfono,"Series of 20 mini stories of dark humor connected and told through more than 50 phone calls, local, long distance and abroad, and with different subgenres: terror, suspense, drama, comedy, erotic, science fiction and crime.",2.592,/p4dnSoRfuIaSZjHvvXea8zKMbLc.jpg,2021-12-31,(Telephone),False,0.0,0
354,False,,"[28, 18]",497836,en,Gypsy Boy,Adapted from Mikey Walsh's wildly engrossing hit memoir of growing up in England's Romany Gypsy community in the 1980s.,4.372,/gsaMNFxuaK17vHo9WP93xXSBnJi.jpg,2021-12-31,Gypsy Boy,False,0.0,0
355,False,/lZqMDpGYoAJcKcI2FzetEEON1mp.jpg,"[53, 18]",892664,te,బ్యాక్ డోర్,About the consequences faced by a woman who enters into an extra-marital affair with a man much younger than her.,3.091,/wcZ5gphJLN0H2Va85ouS4xYbs0m.jpg,2021-12-18,Back Door,False,0.0,0
356,False,,[],670988,en,Count Me the Stars,Will the Nebula be able to create a special bond between Andres and Vivian to overcome the contrast of their worlds? Will they be able to put love first? Or will their hearts have to be broken to know their love is real?,2.582,/dCJ3ccsuASVil9uuSakdeDgnNNi.jpg,2021-12-31,Count Me the Stars,False,0.0,0
357,False,,[],675132,en,Cuba Libre,Mexican feature film,2.582,,2021-12-31,Cuba Libre,False,0.0,0
358,False,,[],674984,en,Duke,Mexican feature film,2.577,,2021-12-31,Duke,False,0.0,0
359,False,,[],675111,en,"Yo, Joselito",Mexican feature film,2.577,,2021-12-31,"Yo, Joselito",False,0.0,0
360,False,,[],671291,en,The Containment,A dark and sinister being enter the body of an innocent child.,2.827,/spwGJB7bcUfUk1aOT2vBISZ7O8e.jpg,2021-12-31,The Containment,False,0.0,0
361,False,,[],675124,en,Delirios,Mexican feature film,2.827,,2021-12-31,Delirios,False,0.0,0
362,False,,[],674999,en,El secreto de Victoria,,3.077,,2021-12-31,El secreto de Victoria,False,0.0,0
363,False,,[],772447,es,Los vecinos,,3.577,,2021-12-31,Los vecinos,False,0.0,0
364,False,,[],772567,en,Justine,"Based on the depraved and libertine eroticism of the Marquis de Sade's ""Justine or The Misfortunes of Virtue."" A teenager who uses all social methods to preserve her virtue finds instead only incitement to vice.",2.826,/6v2O5FN9gvtYFQub5XNqkIPA2Zh.jpg,2021-12-31,Justine,False,0.0,0
365,False,,[],675055,en,Mezcala,Mexican feature film,2.576,/3C17vipB881xW0HCsTEASAXLGSw.jpg,2021-12-31,Mezcala,False,0.0,0
366,False,,[],671264,en,Maccabees,"The film shows the story of Judah Maccabee, the hero that led the Jewish revolt against the Greek-Syrians.",2.576,,2021-12-31,Maccabees,False,0.0,0
367,False,,[],670942,en,The Mexican,A Mexican searches Texas for his kidnapped children and gets mixed up with an organ harvester in the black market.,2.576,,2021-12-31,The Mexican,False,0.0,0
368,False,,[],670905,en,El corazón delator,A man claims he is not mad and tells about the murder of the old man he worked for and how a strange beating sound haunted him afterward forcing him to confess to the police.,2.576,/EsUdieKrl4cPc5RKfnO8CRr4Vl.jpg,2021-12-31,El corazón delator,False,0.0,0
369,False,,[],772572,en,A Mutt's Tale,"Ixtán, a quetzal incarnation of Quetzalcoatl, seeks the descendant of the Xolo Ancestral to fulfill a mission: restore love between dogs and humans. He finds it in Ramon, a cunning xoloitzcuintle streetdog, who tries to save Ruby, a lost Shetland shepherd, cornered by Barboza, the worst enemy of stray dogs, who wants to exterminate them all. Ixtán, Ramón and Ruby will make an epic journey to escape Barboza and reach the owners of Ruby. Will they be able to put an end to the dangerous Barboza to save the stray dogs of this country and thus heal the hearts of humans?",2.576,/y3WM6DC4sfc7vRvbiDYvbF1Cang.jpg,2021-12-31,A Mutt's Tale,False,0.0,0
370,False,/ejprEycQuWBIalr3KhxVvi6DoVp.jpg,"[12, 16, 18, 10751, 36, 37]",587311,fr,"Calamity, une enfance de Martha Jane Cannary","1863, a convoy in the American West, Martha Jane needs to learn how to take care of horses to drive the family wagon. Except she ends up wearing pants and cutting her hair. The scandal that its stark character provokes will force to face all the dangers in a gigantic and wild world where everything is possible.",2.102,/hkVDiWGE98cfOtYhXz3gkhTkqWS.jpg,2020-10-14,"Calamity, a Childhood of Martha Jane Cannary",False,7.2,20
371,False,,[],675097,en,The Cursed Prince,Mexican feature film,2.824,,2021-12-31,The Cursed Prince,False,0.0,0
372,False,,[],798257,en,Shlilatahanir Pore,Upcoming movie by Reshmi Mitra based on a rape victim,4.271,/uL9GfxP33zSVe6pdZtII3xOaPUK.jpg,2021-12-29,Shlilatahanir Pore,False,0.0,0
373,False,,[],674963,en,Beyond the Summit: Learning to Fly,Mexican feature film,2.572,,2021-12-31,Beyond the Summit: Learning to Fly,False,0.0,0
374,False,,[],671286,en,Acapulco Golden,"Rosa, 23 years old, works as a maid for wealthy Americans in Acapulco. Rosa establishes a deep friendship with Charles, a 60 years old American, alcoholic and nostalgic, who like the city, seems like his good days are gone. This encounter will push Rosa to take important decisions and dare her to take a new path.",2.572,/vlHNvfPg7z8UqpGacxjg1yk8WEb.jpg,2021-12-31,Acapulco Golden,False,0.0,0
375,False,,[],674972,en,Caravana Gitana,Mexican feature film,2.822,,2021-12-31,Caravana Gitana,False,0.0,0
376,False,/5Gzf1hZzDdCp6qG7m3OHpAkYC5H.jpg,"[35, 10749]",612491,it,Supereroi,"The story of a young couple who falls in love and struggles to keep its relationship alive going through tenderness and fights, lies and emotions, secrets and cheatings. A sentimental dramedy about couples and the effect of time passing on their relationships, posing a simple but profound question: what superpowers you need to have, to love each other your whole life?",3.068,/rzxFBzBCINTabO9eH31GYrTIfHE.jpg,2021-12-23,Superheroes,False,0.0,0
377,False,,[],675104,en,The Shore,Mexican feature film,2.572,,2021-12-31,The Shore,False,0.0,0
378,False,,[],675090,en,Terror,Mexican feature film,2.822,,2021-12-31,Terror,False,0.0,0
379,False,,[],674956,en,Ambushed: The Uncertain Hour before Death,Mexican feature film,2.822,/sgDuD0ORTWLtgxkTnWjx06d4FqW.jpg,2021-12-31,Ambushed: The Uncertain Hour before Death,False,0.0,0
380,False,,[],673963,en,The Line that Divides,"The border in between the United States in Mexico used to be a line that united both Countries, but it is now a line that divides them. Due to abuse and failed policies by both Federal Governments. It started when the border changed back in 1849, and abuses continue today: that's what this movie is about.",2.572,,2021-12-31,The Line that Divides,False,0.0,0
381,False,,[],670977,en,La Sangre que nos Une,Four friends travel to a cabin in the woods during the weekend to reinforce the bond of friendship between them. A group of men begins to harass them gradually. The results become bloody and catastrophic.,2.822,,2021-12-31,La Sangre que nos Une,False,0.0,0
382,False,,[],675067,en,Paraisos,Mexican feature film,2.571,,2021-12-31,Paraisos,False,0.0,0
383,False,,[],674961,en,Baby Casanova,Mexican feature film,2.571,,2021-12-31,Baby Casanova,False,0.0,0
384,False,,[],674971,en,Cada quien sus cubas,Mexican feature film,2.571,/uZSNwmU7IPP9M5QE7ODIFreETe9.jpg,2021-12-31,Cada quien sus cubas,False,0.0,0
385,False,,[],674987,en,El Cedro De Salim,Mexican feature film,2.571,/dVo59o2SxlCkQLLDgSSzIRzlhsD.jpg,2021-12-31,El Cedro De Salim,False,0.0,0
386,False,,[],772564,en,Confessional,"A movie in the style of a documentary about a sexual assault and the systemic failings of a sexual assault victim by her family, support systems, and government.",2.571,/nAR2tXihFOhSuCGcLKZsSR9IJIi.jpg,2021-12-31,Confessional,False,0.0,0
387,False,,[],675072,en,Plan de Vida 17,Mexican feature film,2.821,,2021-12-31,Plan de Vida 17,False,0.0,0
388,False,,[],675011,en,Heels for Kicks,Mexican feature film,2.821,/lGRuRljHbXG78PFU0ok0xhyFH4n.jpg,2021-12-31,Heels for Kicks,False,0.0,0
389,False,,[],674995,en,El ojo de los días,Mexican feature film,3.321,,2021-12-31,El ojo de los días,False,0.0,0
390,False,,[],674977,en,Demon Driven,Mexican feature film,2.821,,2021-12-31,Demon Driven,False,0.0,0
391,False,,[],670999,en,Road to El Rey,"Jill and Rufus are at the top of America's ""Most Wanted"" list. Presumed to be the new age Bonnie and Clyde, this young, all-American couple find themselves in the extreme need to flee the United States and take refuge in the mythical town of El Rey where they become the target of the town's Police department, a mysterious vigilante, a legendary mercenary and a fearsome crime lord.",3.571,,2021-12-31,Road to El Rey,False,0.0,0
392,False,,[],676880,en,El palabrerío en el espejo fundido,Mexican feature film,2.821,/mFfNvajt01Bze5QZf3Tbh6LqHYx.jpg,2021-12-31,El palabrerío en el espejo fundido,False,0.0,0
393,False,,[],675141,en,28,Mexican feature film,2.821,,2021-12-31,28,False,0.0,0
394,False,,[],675087,en,Soy Miedo,Mexican feature film,2.571,,2021-12-31,Soy Miedo,False,0.0,0
395,False,,[],675057,en,Mongol Guerrero,Mexican feature film,2.821,,2021-12-31,Mongol Guerrero,False,0.0,0
396,False,,[],675017,en,Katari,Mexican feature film,2.571,/gD3UAAo3EUCA7LXYcoL02ePEJo.jpg,2021-12-31,Katari,False,0.0,0
397,False,,[],675007,en,Family Films,Mexican feature film,2.821,,2021-12-31,Family Films,False,0.0,0
398,False,,[],674989,en,El Demócrata,Mexican feature film,2.821,,2021-12-31,El Demócrata,False,0.0,0
399,False,,[],674981,en,Don't Trust Four,Mexican feature film,3.071,/9NcWAeBoR4zgzVr2eUbPPumJ4yX.jpg,2021-12-31,Don't Trust Four,False,0.0,0
400,False,,[],674974,en,Cosquillitas,Mexican feature film,2.571,,2021-12-31,Cosquillitas,False,0.0,0
401,False,,[],671323,en,Don't say me goodbye,"A young couple on their individuality questioned about their marriage, fear losing its identity at the same time they want to be more united .",2.821,,2021-12-31,Don't say me goodbye,False,0.0,0
402,False,,[],671296,en,Viaje al país de los Tarahumaras,"The life of Rayenari, a Tarahumara native in northern Mexico, will suddenly change with the visit of a strange poet called Antonin Artaud.",2.571,,2021-12-31,Viaje al país de los Tarahumaras,False,0.0,0
403,False,,[],671281,en,Un Levanton,"Un Levanton is about a man who takes over a drug cartel, while fatally overwhelmed to greed. Who now pretends to be his boss as Mr. Guzman and his partners to the world as Drug Lords. In revenge Mr. Guzman sends a large size platoon, as a hit squad to Cesar Villarreal's territory to kill him for his misadventure. Everything comes crumbling down when the world will now know Mr. Guzman as ""Un Levanton"".",2.571,,2021-12-31,Un Levanton,False,0.0,0
404,False,,[],671265,en,27 Days,Plot unknown.,2.821,,2021-12-31,27 Days,False,0.0,0
405,False,,[],670975,en,El mejor de los mundos imposibles,"Emma, while young, took a strange decision in order to become a mother. Nobody in her town knew about her plans, and nobody ever could reproach her actions. Now that her crippled husband has died, it is up to her son Julian to find out the truth behind his origin. He will have to make choices and find his own destiny. His town, its morals, luck, Father Agostino, her beloved Macaria and the ghost of his father will be watching him closely. It is time to discover if Julian -like his mother before him- will have the guts to follow his own path no matter what everyone thinks about him.",2.821,,2021-12-31,El mejor de los mundos imposibles,False,0.0,0
406,False,,[],670939,en,Desde dentro,"Carmen Altamirano was buried alive at 2 years old by her parents. 30 years later, she will have to dig up her past.",2.821,/Ajy2G7B9OdkKeZUwxmWVtPBAj48.jpg,2021-12-31,Desde dentro,False,0.0,0
407,False,,[99],727699,en,Miss: Part 2,Continuing documentary about minor characters in film.,2.32,,2021-12-31,Miss: Part 2,False,0.0,0
408,False,,"[10749, 18]",692350,en,"tacoma, washington.","One year after a long-distance break-up, 18-year-old Liam helps his ex-girlfriend, Alex, move into his state as the two of them reflect on the first weekend they met in person.",2.32,/Nw3loCGJmJ09WWOyARXaYpXms3.jpg,2021-12-31,"tacoma, washington.",False,0.0,0
409,False,,[],587419,en,La Revo...Sing A Song Of Love,"The Revolution of Emiliano Zapata was a mythical Mexican rock band that began as a project among friends, without knowing the destiny that it had prepared. In a short time, the group becomes a national event and its music begins to cross borders. But the Festival of Avándaro was in charge of burying the movement that was developed in most of the rockers. This fact, together with the excesses and egos of its members were present and ended with the success that those who have heard in Europe. A La Revo will only have one last attempt to return to fame, a door that will open and for many more betrayal.",2.57,/j80uuHaNM70uuMnmghfF6dXsNkH.jpg,2021-12-31,La Revo...Sing A Song Of Love,False,0.0,0
410,False,,[],675062,en,NEVER AFTER,Mexican feature film,2.569,/mocA2O0w3fvyWVAdwa1HekT6tMG.jpg,2021-12-31,NEVER AFTER,False,0.0,0
411,False,,[],675142,en,Recuerdos olvidados,Mexican feature film,2.568,,2021-12-31,Recuerdos olvidados,False,0.0,0
412,False,/lw5zitIm7p6CsJunTcXWE7aVk1H.jpg,"[16, 10751, 14]",645990,no,Jul på KuToppen,"Klara the Calf is excited to spend her first Christmas on Cattle Hill with her Father, but when they arrive at the farm Klara is disappointed to see he has not attempted to decorate for the holidays. When her father is unexpectedly called away for work, Klara sees it as an opportunity to make Cattle Hill a Christmas paradise with the help of the cheeky christmas elf who lives on the farm, but as Klara finds out it is about being together at Christmas which is the most important.",3.367,/nGzKNy2bfHxlb5Li53i2Ve4Pv5H.jpg,2020-11-06,Christmas at Cattle Hill,False,7.0,4
413,False,,[],799713,hi,Dasvi,Upcoming Hindi movie...,4.067,/2o6QlHOnmDLFkH28UjTp001Gaiw.jpg,2021-12-31,Dasvi,False,0.0,0
414,False,,[],671285,en,Noche de Copas,"Anything can happen when five amusing women celebrate a special occasion in a luxury penthouse in front of the sea. And when love knocks on the door, the fun is on.",2.567,,2021-12-31,Noche de Copas,False,0.0,0
415,False,/4GZGfXUVOVmSRoszivTBRppa79u.jpg,"[10751, 10749]",894464,ta,மருத,A village family drama,2.844,/bxIdlXFI3GskAtfwe9R1eK34QIs.jpg,2021-12-17,Marutha,False,0.0,0
416,False,,[],675084,en,Si Fuera Tú,Mexican feature film,2.817,,2021-12-31,Si Fuera Tú,False,0.0,0
417,False,,[],674975,en,Crisantemo,Mexican feature film,2.567,,2021-12-31,Crisantemo,False,0.0,0
418,False,,[],675081,en,Salvando a Salvatore Pérez,Mexican feature film,2.566,,2021-12-31,Salvando a Salvatore Pérez,False,0.0,0
419,False,,[],675063,en,No estás solo,Mexican feature film,2.566,,2021-12-31,No estás solo,False,0.0,0
420,False,,[],675048,en,Man Alive,Mexican feature film,2.566,/tu0IXrNlBX7fFpnU2nrwXgxdjpJ.jpg,2021-12-31,Man Alive,False,0.0,0
421,False,,[],675095,en,The Chupacabra,Mexican feature film,2.566,/uPjXfazHUCN18pgVEG9e721iXof.jpg,2021-12-31,The Chupacabra,False,0.0,0
422,False,,[],675056,en,Modorra,Mexican feature film,2.566,/bdqkP9CvWiNjGh0CV0WdaJKKp3I.jpg,2021-12-31,Modorra,False,0.0,0
423,False,,[],675014,en,Julián,Mexican feature film,2.816,/zaYgRtFEVkWJGnobYElmURaSEBa.jpg,2021-12-31,Julián,False,0.0,0
424,False,,[],674955,en,Alatriste,Mexican feature film,2.566,/6uvkUJUKy8j21RpkyykArfAM3xg.jpg,2021-12-31,Alatriste,False,0.0,0
425,False,,[],670980,en,Infatuacion,"The mysterious disappearance of Mara leads Detective Fernandez on a relentless pursuit of a serial killer while fighting a corrupt police force and pushing Mara's boyfriend, Jorge, to the brink of insanity.",2.816,/qW4wNOCvlQvX2GAk6ZHXE0q5cyb.jpg,2021-12-31,Infatuacion,False,0.0,0
426,False,,[],670924,en,La Guadalupana,Pray for us sinners...,2.566,,2021-12-31,La Guadalupana,False,0.0,0
427,False,,[],675099,en,The Finding of the End,Mexican feature film,3.815,,2021-12-31,The Finding of the End,False,0.0,0
428,False,,[],675049,en,Marietta,Mexican feature film,2.565,,2021-12-31,Marietta,False,0.0,0
429,False,,[18],674996,es,El Rey de todo el mundo,Two dancers who fall in love when they are cast as co-leads on a major production,2.149,/v0R20hMPrIYJIyppeKt89mavHMr.jpg,2021-11-12,The King of All The World,False,0.0,0
430,False,,[],671311,en,Leech Onto,"A touching tale on three unique characters, to target visually impaired and how they perceive reality.",2.565,,2021-12-31,Leech Onto,False,0.0,0
431,False,,[],675137,en,Clipeado,Mexican feature film,2.565,,2021-12-31,Clipeado,False,0.0,0
432,False,,[],675066,en,P.D. Los Odio,Mexican feature film,2.565,,2021-12-31,P.D. Los Odio,False,0.0,0
433,False,,[],675050,en,"Maurice, Modisto de Señoras",Mexican feature film,3.065,,2021-12-31,"Maurice, Modisto de Señoras",False,0.0,0
434,False,,[],675035,en,Lady of the Shadows,Mexican feature film,2.565,/7mWgwuuwfY5ZAVt9aNYDJwiG2nj.jpg,2021-12-31,Lady of the Shadows,False,0.0,0
435,False,,[],674980,en,Diabla,Mexican feature film,2.815,/bUI1Gi9bnxUObqey0cDNehCHV2g.jpg,2021-12-31,Diabla,False,0.0,0
436,False,,[],674978,en,Despues del Closet,Mexican feature film,2.815,,2021-12-31,Despues del Closet,False,0.0,0
437,False,,[],674970,en,Cabecera,Mexican feature film,2.565,/kt0WnO08PL685m2UTEhcmfaWXU2.jpg,2021-12-31,Cabecera,False,0.0,0
438,False,,[],671008,en,The Great Story,The story of Toby a schizophrenic actor searching for truth in his life. This transforms into a higher story and understanding of his life and the universe that surrounds him.,2.815,/uMtg6HJFV3TlTAxZJKZRzgOX82e.jpg,2021-12-31,The Great Story,False,0.0,0
439,False,,[],670974,en,Heroes del Destino III,"The Heroes of Destiny have lost their trusted mentor, Blue Demon. With his guidance and vigilance gone, they encounter a darker and grimmer world where they have to continue fighting crime. Their trust will be challenged as destiny alters.",2.815,/qfc1rnFwdFpWuu0twJ9wZOjm2T4.jpg,2021-12-31,Heroes del Destino III,False,0.0,0
440,False,,[],675129,en,Underground Cartels,Mexican feature film,2.565,/d9ppcTNoPfHxKZNplSM8hwUNlXe.jpg,2021-12-31,Underground Cartels,False,0.0,0
441,False,,[],675125,en,Irekani,Mexican feature film,2.565,,2021-12-31,Irekani,False,0.0,0
442,False,,[],675101,en,The J Project,Mexican feature film,2.565,,2021-12-31,The J Project,False,0.0,0
443,False,,[],675071,en,Pirita,Mexican feature film,2.815,,2021-12-31,Pirita,False,0.0,0
444,False,,[],675052,en,Maximo Marquez,Mexican feature film,2.565,/vENm5yGhesqg29nNATQJI5T1zeP.jpg,2021-12-31,Maximo Marquez,False,0.0,0
445,False,,[],675040,en,Last Lane,Mexican feature film,2.565,,2021-12-31,Last Lane,False,0.0,0
446,False,,[],675033,en,Labranza,Mexican feature film,2.565,,2021-12-31,Labranza,False,0.0,0
447,False,,[],675021,en,La Fábrica de los Anhelos,Mexican feature film,2.565,,2021-12-31,La Fábrica de los Anhelos,False,0.0,0
448,False,,[],674105,en,Habanero,"Cuauhtémoc is a Mexican actor who has failed in every possible way. Under the pressure of a family ultimatum, he travels to Cuba in order to give himself a second chance. There, he meets Emma, a feminist writer from London who is writing an essay on Cuban machismo. Due to the differences in the language, he thinks she is a script writer and so he decides to lead her to believe he is Cuban in order to capture her interest in a desperate attempt to rescue his pitiful career. She believes him and sticks to him, since her last book did not sell the way she expected. She needs a new work which may rocket her back to the top where she once was. Cuauhtémoc goes trough hell since he has not one gram of Cuban in him; actually he is more a tourist than she is, since Emma has been to Habana many times. She writes an encyclopedic work about a Cuban who is really Mexican, and he plays the best role of his life for a tiny little opportunity.",2.565,/tTxZhaMarbfbgQrG5tdJla6jrYa.jpg,2021-12-31,Habanero,False,0.0,0
